Month,Day,Hour,Concentration,AQI,Date,Count
3,17,0,24.557692307692307,77.41025641025641,2019-03-17 00:00:00,39
3,17,1,28.83783783783784,86.10810810810811,2019-03-17 01:00:00,37
3,17,2,31.92269736842105,88.86842105263158,2019-03-17 02:00:00,38
3,17,3,36.2328125,94.55,2019-03-17 03:00:00,40
3,17,4,37.548611111111114,97.55555555555556,2019-03-17 04:00:00,36
3,17,5,41.145833333333336,100.76923076923077,2019-03-17 05:00:00,39
3,17,6,33.25675675675676,93.32432432432432,2019-03-17 06:00:00,37
3,17,7,34.4421875,95.4,2019-03-17 07:00:00,40
3,17,8,31.46875,89.34210526315789,2019-03-17 08:00:00,38
3,17,9,33.92628205128205,93.12820512820512,2019-03-17 09:00:00,39
3,17,10,32.94207317073171,90.21951219512195,2019-03-17 10:00:00,41
3,17,11,36.24342105263158,97.92105263157895,2019-03-17 11:00:00,38
3,17,12,39.42763157894737,100.89473684210526,2019-03-17 12:00:00,38
3,17,13,39.5859375,100.8,2019-03-17 13:00:00,40
3,17,14,45.83783783783784,108.8108108108108,2019-03-17 14:00:00,37
3,17,15,49.90384615384615,114.87179487179488,2019-03-17 15:00:00,39
3,17,16,50.86513157894737,117.63157894736842,2019-03-17 16:00:00,38
3,17,17,50.842261904761905,116.97619047619048,2019-03-17 17:00:00,42
3,17,18,47.631410256410255,114.51282051282051,2019-03-17 18:00:00,39
3,17,19,43.9375,109.45945945945945,2019-03-17 19:00:00,37
3,17,20,44.921875,114.3,2019-03-17 20:00:00,40
3,17,21,47.957770270270274,118.64864864864865,2019-03-17 21:00:00,37
3,17,22,49.7516447368421,120.73684210526316,2019-03-17 22:00:00,38
3,17,23,45.19407894736842,112.39473684210526,2019-03-17 23:00:00,38
3,18,0,52.1233552631579,125.3157894736842,2019-03-18 00:00:00,38
3,18,1,52.97256097560975,125.46341463414635,2019-03-18 01:00:00,41
3,18,2,68.75347222222223,144.05555555555554,2019-03-18 02:00:00,36
3,18,3,84.86184210526316,155.89473684210526,2019-03-18 03:00:00,38
3,18,4,91.25160256410257,165.51282051282053,2019-03-18 04:00:00,39
3,18,5,95.54769736842105,170.02631578947367,2019-03-18 05:00:00,38
3,18,6,92.72596153846153,170.23076923076923,2019-03-18 06:00:00,39
3,18,7,94.5945945945946,170.56756756756758,2019-03-18 07:00:00,37
3,18,8,90.44070512820512,168.53846153846155,2019-03-18 08:00:00,39
3,18,9,94.58614864864865,169.8918918918919,2019-03-18 09:00:00,37
3,18,10,87.77364864864865,163.6216216216216,2019-03-18 10:00:00,37
3,18,11,84.18585526315789,161.42105263157896,2019-03-18 11:00:00,38
3,18,12,88.14358108108108,164.3783783783784,2019-03-18 12:00:00,37
3,18,13,84.6046875,160.85,2019-03-18 13:00:00,40
3,18,14,94.14802631578948,167.57894736842104,2019-03-18 14:00:00,38
3,18,15,84.77631578947368,162.31578947368422,2019-03-18 15:00:00,38
3,18,16,87.45777027027027,163.9189189189189,2019-03-18 16:00:00,37
3,18,17,116.99177631578948,186.8684210526316,2019-03-18 17:00:00,38
3,18,18,148.16047297297297,213.59459459459458,2019-03-18 18:00:00,37
3,18,19,143.62993421052633,206.8421052631579,2019-03-18 19:00:00,38
3,18,20,139.48355263157896,203.76315789473685,2019-03-18 20:00:00,38
3,18,21,152.36148648648648,214.27027027027026,2019-03-18 21:00:00,37
3,18,22,144.04934210526315,209.28947368421052,2019-03-18 22:00:00,38
3,18,23,141.96052631578948,207.76315789473685,2019-03-18 23:00:00,38
3,19,0,124.64224137931035,197.10344827586206,2019-03-19 00:00:00,29
3,19,1,106.50669642857143,182.32142857142858,2019-03-19 01:00:00,28
3,19,2,122.57175925925925,196.37037037037038,2019-03-19 02:00:00,27
3,19,3,145.94166666666666,215.93333333333334,2019-03-19 03:00:00,30
3,19,4,152.75925925925927,218.96296296296296,2019-03-19 04:00:00,27
3,19,5,147.453125,213.32142857142858,2019-03-19 05:00:00,28
3,19,6,139.2823275862069,206.93103448275863,2019-03-19 06:00:00,29
3,19,7,127.26388888888889,199.22222222222223,2019-03-19 07:00:00,27
3,19,8,137.38333333333333,201.76666666666668,2019-03-19 08:00:00,30
3,19,9,131.11342592592592,197.03703703703704,2019-03-19 09:00:00,27
3,19,10,118.59953703703704,191.11111111111111,2019-03-19 10:00:00,27
3,19,11,122.59583333333333,194.83333333333334,2019-03-19 11:00:00,30
3,19,12,126.86805555555556,198.85185185185185,2019-03-19 12:00:00,27
3,19,13,130.99791666666667,201.7,2019-03-19 13:00:00,30
3,19,14,159.13425925925927,222.1851851851852,2019-03-19 14:00:00,27
3,19,15,159.02008928571428,225.42857142857142,2019-03-19 15:00:00,28
3,19,16,170.09375,234.46428571428572,2019-03-19 16:00:00,28
3,19,17,177.64732142857142,240.46428571428572,2019-03-19 17:00:00,28
3,19,18,197.9676724137931,256.17241379310343,2019-03-19 18:00:00,29
3,19,19,195.14732142857142,251.71428571428572,2019-03-19 19:00:00,28
3,19,20,180.98706896551724,240.55172413793105,2019-03-19 20:00:00,29
3,19,21,165.80803571428572,226.71428571428572,2019-03-19 21:00:00,28
3,19,22,204.84765625,258.625,2019-03-19 22:00:00,32
3,19,23,252.56919642857142,293.42857142857144,2019-03-19 23:00:00,28
3,20,0,285.24776785714283,318.5357142857143,2019-03-20 00:00:00,28
3,20,1,316.8448275862069,342.0344827586207,2019-03-20 01:00:00,29
3,20,2,344.078125,366.7142857142857,2019-03-20 02:00:00,28
3,20,3,370.3448275862069,390.6551724137931,2019-03-20 03:00:00,29
3,20,4,354.65277777777777,377.55555555555554,2019-03-20 04:00:00,27
3,20,5,306.85044642857144,339.32142857142856,2019-03-20 05:00:00,28
